index,Product_Code,Product_Weight,Product_Fat_Content,Product_Salt_Content,Product_Visibility,Product_Type,Product_MRP,Store_Code,Store_Opened,Store_Size,Store_Location_Type,Store_Type,Product_Store_Sales
2450,NCON-64-84,17.6,NA,Regular,0.13777640581754194,Health and Hygiene,286.32375,S-0522,2009,Medium,Tier 3,Supermarket Type2,2836.308
2764,FOOD-48-85,,Regular,Regular,0.1629480162505822,Canned,60.28075,S-0783,1985,Medium,Tier 3,Supermarket Type3,1737.7379999999998
5213,FOOD-49-32,7.3,Low,Regular,0.29431203339313194,Frozen Foods,174.5095,S-0493,2007,,Tier 2,Supermarket Type1,3251.7672
1892,FOOD-09-30,9.21,Regular,Regular,0.0936931854512376,Fruits and Vegetables,143.05175,S-1421,1999,Medium, 1,Supermarket Type1,1583.9382
2886,FOOD-48-64,18.85,low Salt,Regular,0.19002904514836672,Meat,62.69525,S-1305,2002,,Tier 2,Supermarket Type1,1185.124
2427,FOOD-35-09,12.15,regular,Regular,0.1244377876691803,Frozen Foods,254.99099999999999,S-1421,1999,Medium,Tier 1,Supermarket Type1,631.1784
1140,NCON-02-71,6.13,NA,Regular,0.16842067569036767,Household,127.614,S-1421,1999,Medium,Tier 1,Supermarket Type1,1637.868
5962,FOOD-07-10,17.6,r,High Salt,0.19860441837985376,Snack Foods,109.80125000000001,S-0493,2007,,Tier 2,Supermarket Type1,1641.1970000000001
4428,NCON-00-63,19.85,NA,Regular,0.16147597654140383,Household,50.797,S-0522,2009,Medium,3,Supermarket Type2,575.2512
4633,FOOD-65-23,20.7,regular,Regular,0.2073916030122724,Dairy,211.5035,S-0522,2009,Medium,Tier 3,Supermarket Type2,3364.9532
5650,FOOD-59-01,8.895,regular,Regular,0.0,Breakfast,213.04625000000001,S-1334,1997,Small,Tier 1,Supermarket Type1,1235.059
1035,FOOD-64-47,20.2,High Salt,High Salt,0.1980279651968378,Breakfast,187.07874999999999,S-0377,1987,High,Tier 3,Supermarket Type1,2190.482
2844,FOOD-15-32,7.75,regular,High Salt,0.2882006835522775,Frozen Foods,34.69475,S-1421,1999,Medium,Tier 1,Supermarket Type1,611.2044
4530,FOOD-07-32,16.85,High Salt,High Salt,0.5172677362836386,Frozen Foods,232.68474999999998,S-0290,1998,,Tier 3,Grocery Store,1162.4868
1252,BVRG-71-77,,High Salt,Regular,0.4061604916778588,Soft Drinks,226.859,S-0551,1985,Small,Tier 1,Grocery Store,189.0872
4779,FOOD-49-02,14.3,r,High Salt,0.25533356418614456,Vegetables,101.232,S-1015,2004,Small,Tier 2,Supermarket Type1,1669.8264
8013,FOOD-07-86,7.935,low Salt,Regular,0.13108369463819672,Dairy,54.04375,S-1421,1999,Medium, 1,Supermarket Type1,848.895
6001,FOOD-15-07,17.35,High Salt,High Salt,0.16609602644253715,Canned,97.732,S-0377,1987,High,Tier 3,Supermarket Type1,703.0848
5589,FOOD-13-25,6.75,regular,High Salt,0.32933037819186983,Dairy,111.219,S-1305,2002,,Tier 2,Supermarket Type1,958.752
7642,FOOD-14-12,18.25,High Salt,High Salt,-0.4284621966988453,Dairy,128.57125000000002,S-1421,1999,Medium,Tier 1,Supermarket Type1,1977.4260000000002
1966,NCON-38-41,,NA,Regular,0.15808998070719094,Household,57.076750000000004,S-0551,1985,Small,Tier 1,Grocery Store,165.7842
1461,FOOD-09-36,6.78,Regular,Regular,0.25800318602683964,Fruits and Vegetables,221.65500000000003,S-0377,1987,High,Tier 3,Supermarket Type1,3914.9040000000005
6579,FOOD-17-64,12.65,low Salt,Regular,0.3408858401283339,Meat,56.91550000000001,S-0290,1998,,3,Grocery Store,415.4592
3516,NCON-35-33,,NA,Regular,0.310501893714032,Household,231.2275,S-0783,1985,Medium,Tier 3,Supermarket Type3,4633.968
3456,FOOD-15-59,9.6,High Salt,High Salt,0.1655266262569258,Snack Foods,312.913,S-1305,2002,,Tier 2,Supermarket Type1,4133.2864
2862,FOOD-04-33,19.75,Regular,Regular,0.20354175493003887,Fruits and Vegetables,136.55825,S-1421,1999,Medium,Tier 1,Supermarket Type1,2239.0854
3143,NCON-59-15,18.5,NA,Regular,0.18438403672769507,Others,152.4105,S-1421,1999,Medium,Tier 1,Supermarket Type1,1845.5976
2368,FOOD-35-16,21.35,regular,Regular,0.26231557902648484,Canned,313.15975000000003,S-1015,2004,Small,Tier 2,Supermarket Type1,5206.556
4006,FOOD-63-50,,High Salt,High Salt,0.5226976468284509,Fruits and Vegetables,291.19225,S-0551,1985,Small,Tier 1,Grocery Store,480.7076
3036,FOOD-49-59,7.97,Regular,Regular,0.147048338990959,Seafood,124.5745,S-0522,2009,Medium,Tier 3,Supermarket Type2,1833.6132
4603,FOOD-64-14,20.35,High Salt,High Salt,0.0,Meat,92.03450000000001,S-1334,1997,Small,Tier 1,Supermarket Type1,1787.0072
3029,FOOD-32-31,,Regular,Regular,0.42113462574336014,Baking Goods,48.342999999999996,S-0551,1985,Small,Tier 1,Grocery Store,135.8232
1303,FOOD-32-63,,Regular,Regular,0.21678264921344606,Meat,147.2525,S-0551,1985,Small,Tier 1,Grocery Store,253.00400000000002
5077,BVRG-35-01,5.92,High Salt,High Salt,0.1385640754308273,Soft Drinks,49.7115,S-1334,1997,Small,Tier 1,Supermarket Type1,492.69199999999995
4769,FOOD-29-28,20.35,regular,High Salt,0.12176044103073871,Fruits and Vegetables,281.61975,S-1334,1997,Small,1,Supermarket Type1,4206.5244
5153,FOOD-56-42,,High Salt,High Salt,0.0866220064417813,Dairy,173.38774999999998,S-0783,1985,Medium,Tier 3,Supermarket Type3,4374.306
1635,FOOD-38-42,17.1,Regular,Regular,-0.18077289343261616,Frozen Foods,178.424,S-1421,1999,Medium,Tier 1,Supermarket Type1,3131.9232
6587,FOOD-33-07,8.5,low Salt,Regular,0.40477024470679657,Canned,54.165499999999994,S-0290,1998,,Tier 3,Grocery Store,311.5944
85,FOOD-41-36,15.5,regular,High Salt,0.3555261734387498,Fruits and Vegetables,211.2535,S-0493,2007,, 2,Supermarket Type1,2479.4392
1001,FOOD-07-50,8.185,Regular,Regular,0.19694992003044834,Fruits and Vegetables,134.601,S-1421,1999,Medium,Tier 1,Supermarket Type1,703.0848
4879,NCON-29-38,19.0,NA,Regular,0.1332486885488934,Health and Hygiene,254.65550000000002,S-1305,2002,,Tier 2,Supermarket Type1,2752.4172
4111,BVRG-72-14,8.775,Regular,Regular,0.33220325705808484,Dairy,43.4285,S-0522,2009,Medium,3,Supermarket Type2,790.9704
7992,FOOD-15-39,16.75,Regular,Regular,0.21240874746582353,Snack Foods,224.9445,S-1421,1999,Medium,Tier 1,Supermarket Type1,2440.8228
5992,NCON-02-70,,NA,Regular,0.2745199118461173,Household,184.58200000000002,S-0783,1985,Medium,Tier 3,Supermarket Type3,3243.7776
2756,FOOD-15-32,7.75,High Salt,High Salt,0.2878570582771942,Frozen Foods,30.81975,S-0377,1987,High,Tier 3,Supermarket Type1,679.1160000000001
6227,FOOD-07-25,12.8,High Salt,High Salt,0.281999324467276,Dairy,217.201,S-0493,2007,,Tier 2,Supermarket Type1,4961.5416
828,FOOD-71-48,7.06,High Salt,High Salt,0.2710724368134835,Starchy Foods,63.613,S-0290,1998,,Tier 3,Grocery Store,58.5904
282,NCON-49-15,,NA,Regular,0.17851460444456638,Household,116.252,S-0783,1985,Medium,Tier 3,Supermarket Type3,2125.2336
4472,NCON-64-46,,NA,Regular,0.22561430362457077,Household,140.67675,S-0551,1985,Small,Tier 1,Grocery Store,365.5242
4704,NCON-32-41,12.15,NA,Regular,0.0,Household,137.01874999999998,S-0377,1987,High,Tier 3,Supermarket Type1,1514.695
1187,NCON-17-63,17.75,NA,Regular,0.1746626748907734,Others,215.45749999999998,S-1334,1997,Small,Tier 1,Supermarket Type1,2336.958
859,FOOD-13-02,13.65,Regular,Regular,0.22202481843253472,Fruits and Vegetables,178.13125,S-1421,1999,Medium, 1,Supermarket Type1,2696.49
6267,FOOD-07-34,6.055,Low,Regular,0.1597254112531879,Fruits and Vegetables,189.615,S-0522,2009,Medium, 3,Supermarket Type2,5592.72
8282,FOOD-14-13,,Regular,Regular,0.2303014871858191,Frozen Foods,64.488,S-0783,1985,Medium,Tier 3,Supermarket Type3,1640.5312
8276,BVRG-72-07,8.575,Regular,Regular,-0.15455082335594333,Soft Drinks,123.28499999999997,S-1334,1997,Small, 1,Supermarket Type1,958.752
5329,FOOD-07-52,9.17,low Salt,Regular,0.3209031271271752,Baking Goods,171.18375,S-1334,1997,Small,Tier 1,Supermarket Type1,4294.41
4561,FOOD-64-32,19.7,Regular,Regular,0.20487676539812905,Frozen Foods,125.864,S-0493,2007,,Tier 2,Supermarket Type1,2183.824
5851,NCON-72-34,16.35,NA,Regular,0.18658391141789263,Household,150.50250000000003,S-0522,2009,Medium,3,Supermarket Type2,1265.02
6330,BVRG-72-64,20.7,Regular,Regular,0.30531049441511177,Dairy,83.33375000000001,S-0493,2007,,Tier 2,Supermarket Type1,2143.876
2699,BVRG-71-24,9.395,regular,Regular,0.3990010877178156,Soft Drinks,272.59000000000003,S-0377,1987,High,Tier 3,Supermarket Type1,3621.952
1496,NCON-01-09,7.68,NA,Regular,0.5053199867410748,Health and Hygiene,95.52799999999999,S-0290,1998,, 3,Grocery Store,170.4448
1774,BVRG-24-44,,High Salt,Regular,0.2185992451954032,Hard Drinks,185.74325000000002,S-0783,1985,Medium, 3,Supermarket Type3,3787.0704
6023,BVRG-00-85,19.6,Low Salt,Low Salt,0.18464344829968918,Soft Drinks,60.826750000000004,S-0493,2007,,Tier 2,Supermarket Type1,1492.0578
6820,NCON-49-46,17.0,NA,Low Salt,0.35527480490459773,Household,148.42025,S-1015,2004,Small,Tier 2,Supermarket Type1,1258.362
4354,NCON-48-09,,NA,Regular,0.3040288111347344,Cosmetics,117.08425,S-0783,1985,Medium,Tier 3,Supermarket Type3,1426.1436
1258,FOOD-59-25,16.85,r,High Salt,0.16297563314802616,Canned,107.14,S-1421,1999,Medium, 1,Supermarket Type1,466.06
367,FOOD-63-14,9.195,regular,High Salt,0.2801823388438322,Meat,125.9495,S-0493,2007,,Tier 2,Supermarket Type1,2588.6304
8179,NCON-59-09,11.0,NA,Regular,0.23486767976884348,Health and Hygiene,115.41975000000001,S-0522,2009,Medium,Tier 3,Supermarket Type2,904.8222
2749,NCON-71-17,10.0,NA,Regular,0.14637397651222023,Household,302.71875,S-1334,1997,Small,Tier 1,Supermarket Type1,2996.1
7848,NCON-41-46,20.2,NA,Regular,0.3354832454832879,Household,143.88075,S-1305,2002,,2,Supermarket Type1,1120.5414
2196,FOOD-41-12,13.65,regular,Regular,0.2567064412904359,Frozen Foods,47.67525,S-0522,2009,Medium, 3,Supermarket Type2,459.402
3481,NCON-49-28,9.13,NA,Regular,0.22760553156722707,Household,177.75300000000001,S-0377,1987,High,Tier 3,Supermarket Type1,1821.6288
4398,NCON-64-09,10.3,NA,Low Salt,0.3429197763325994,Health and Hygiene,183.07874999999999,S-0493,2007,, 2,Supermarket Type1,2503.408
8437,FOOD-71-62,13.65,r,High Salt,0.17731104308530815,Canned,115.08749999999999,S-1015,2004,Small, 2,Supermarket Type1,2596.62
3101,NCON-72-65,5.51,NA,Regular,0.18585940385140592,Health and Hygiene,114.71575,S-1305,2002,, 2,Supermarket Type1,978.7260000000001
4910,FOOD-32-13,5.695,Regular,Regular,0.33133677127659705,Frozen Foods,310.08074999999997,S-0290,1998,,Tier 3,Grocery Store,1288.323
4074,FOOD-49-21,17.5,regular,Regular,0.1639079284232462,Frozen Foods,317.11375,S-1015,2004,Small,Tier 2,Supermarket Type1,4207.856
5652,FOOD-15-69,7.645,High Salt,High Salt,0.0,Snack Foods,42.138999999999996,S-1305,2002,,Tier 2,Supermarket Type1,852.2239999999999
142,NCON-38-34,12.8,NA,Regular,0.30202955981161844,Others,121.99225000000001,S-1305,2002,,2,Supermarket Type1,2143.876
5531,BVRG-41-85,10.5,regular,Regular,0.13800756863302824,Soft Drinks,225.53,S-1015,2004,Small,Tier 2,Supermarket Type1,2237.0879999999997
4628,FOOD-00-69,8.51,High Salt,High Salt,0.28022531113373755,Snack Foods,206.92775,S-1421,1999,Medium,Tier 1,Supermarket Type1,5000.8238
1330,FOOD-09-47,19.7,Regular,Regular,0.2547974960630501,Canned,100.14975,S-1334,1997,Small,Tier 1,Supermarket Type1,1744.396
7631,FOOD-72-39,15.1,High Salt,High Salt,0.3250643520904745,Fruits and Vegetables,42.0995,S-1334,1997,Small,Tier 1,Supermarket Type1,495.3552
6478,FOOD-35-62,14.5,High Salt,High Salt,0.2030986755249773,Canned,40.68175,S-1334,1997,Small,Tier 1,Supermarket Type1,1216.4166
2197,FOOD-33-25,13.1,regular,Regular,0.27519324482988317,Dairy,199.39475000000002,S-1305,2002,, 2,Supermarket Type1,1504.0422
3916,FOOD-64-18,7.155,High Salt,High Salt,0.41052096535987054,Breads,32.109249999999996,S-1305,2002,,Tier 2,Supermarket Type1,1023.3346
7807,FOOD-33-26,,High Salt,High Salt,0.35084060198329386,Snacks,69.5605,S-0551,1985,Small, 1,Grocery Store,65.2484
7419,BVRG-35-47,8.67,regular,Regular,-0.25578156305723054,Soft Drinks,172.26600000000002,S-1015,2004,Small,Tier 2,Supermarket Type1,2444.8176
8471,NCON-13-84,5.4,NA,Regular,0.21997368706279394,Health and Hygiene,193.81575,S-0493,2007,,Tier 2,Supermarket Type1,2302.3364
4967,NCON-02-34,15.6,NA,Regular,0.2585147481286126,Others,221.9905,S-1421,1999,Medium,Tier 1,Supermarket Type1,3146.5708
4389,FOOD-17-26,,High Salt,Regular,0.3614447537314659,Snack Foods,100.47874999999999,S-0551,1985,Small, 1,Grocery Store,89.883
7524,FOOD-72-22,10.895,r,Low Salt,0.18960412706478727,Fruits and Vegetables,156.1605,S-0493,2007,,Tier 2,Supermarket Type1,3295.71
1830,FOOD-33-48,10.6,Regular,Regular,0.10529543199968364,Breads,41.80675,S-1015,2004,Small,Tier 2,Supermarket Type1,1468.089
4410,FOOD-13-22,,Regular,Regular,0.13763214014175615,Snack Foods,285.031,S-0783,1985,Medium,3,Supermarket Type3,6636.6944
3977,FOOD-14-44,12.85,Low Salt,Low Salt,0.0,Starchy Foods,306.255,S-0522,2009,Medium,Tier 3,Supermarket Type2,3795.06
5725,NCON-17-09,19.35,NA,Regular,0.16647633765793865,Health and Hygiene,72.021,S-1334,1997,Small,1,Supermarket Type1,830.9184
8322,NCON-71-71,21.1,NA,Regular,0.10296743174421706,Household,284.24475,S-1334,1997,Small, 1,Supermarket Type1,3271.7412
2043,FOOD-64-32,19.7,Low Salt,Low Salt,0.20421475460896552,Frozen Foods,126.489,S-0377,1987,High,Tier 3,Supermarket Type1,1637.868
6679,FOOD-59-67,,regular,Regular,0.12443880423726356,Fruits and Vegetables,222.03325,S-0783,1985,Medium,Tier 3,Supermarket Type3,4979.5182
507,NCON-29-65,10.0,NA,Low Salt,0.2994274736893727,Health and Hygiene,170.01274999999998,S-0493,2007,,Tier 2,Supermarket Type1,1603.9122
8392,FOOD-14-38,6.765,High Salt,High Salt,0.2956277558011088,Frozen Foods,121.66325,S-1421,1999,Medium,Tier 1,Supermarket Type1,836.2448
6444,FOOD-13-15,5.82,r,High Salt,0.27862886426212197,Fruits and Vegetables,310.54125,S-0522,2009,Medium, 3,Supermarket Type2,3844.995
2169,BVRG-41-51,5.78,Regular,Regular,0.12064437823620296,Soft Drinks,171.51274999999998,S-1334,1997,Small,1,Supermarket Type1,3062.0142
1400,FOOD-32-39,11.65,regular,Regular,0.18419243198351012,Seafood,129.4825,S-1305,2002,, 2,Supermarket Type1,3395.58
868,NCON-56-28,6.235,NA,Regular,0.3454643671929133,Household,317.48875,S-0493,2007,, 2,Supermarket Type1,2366.919
5495,NCON-09-84,11.395,NA,Regular,0.09959266539258801,Health and Hygiene,51.75425,S-0522,2009,Medium,Tier 3,Supermarket Type2,777.6544
5669,FOOD-04-42,15.5,regular,High Salt,0.2938035210816916,Frozen Foods,50.211499999999994,S-0493,2007,,Tier 2,Supermarket Type1,985.3839999999999
5682,FOOD-09-44,,High Salt,Regular,0.20743537788911515,Baking Goods,108.4295,S-0783,1985,Medium,Tier 3,Supermarket Type3,1701.7848
1653,FOOD-38-24,20.0,regular,Low Salt,0.18591378647104148,Baking Goods,46.63575,S-0493,2007,, 2,Supermarket Type1,490.6946
7355,NCON-17-25,,NA,Regular,0.18973042982083818,Others,88.32724999999999,S-0551,1985,Small, 1,Grocery Store,80.5618
5400,BVRG-24-77,15.5,regular,Regular,0.0,Soft Drinks,41.72125,S-0493,2007,, 2,Supermarket Type1,649.155
7828,FOOD-14-69,20.6,regular,High Salt,0.27754133926318075,Snacks,211.543,S-0290,1998,,Tier 3,Grocery Store,892.172
3230,FOOD-32-02,9.195,regular,High Salt,0.3499926799234521,Fruits and Vegetables,115.12700000000001,S-1421,1999,Medium, 1,Supermarket Type1,1416.8224
2411,FOOD-71-06,5.925,r,High Salt,0.3105625379855078,Dairy,44.76075,S-1015,2004,Small,Tier 2,Supermarket Type1,312.2602
2225,BVRG-71-51,8.43,Regular,Regular,0.13157245912424073,Soft Drinks,237.346,S-0377,1987,High,Tier 3,Supermarket Type1,3744.4592
4441,FOOD-56-48,12.3,High Salt,High Salt,0.25420262783850206,Starchy Foods,102.3505,S-1334,1997,Small, 1,Supermarket Type1,1286.3256
5797,FOOD-35-44,20.5,low Salt,Regular,0.3763971891499723,Starchy Foods,103.3965,S-0377,1987,High,Tier 3,Supermarket Type1,1605.9096
2493,NCON-38-15,9.06,NA,Regular,0.09895184182217125,Others,256.56999999999994,S-1421,1999,Medium,Tier 1,Supermarket Type1,4687.232
5901,FOOD-14-44,12.85,Low,Regular,0.17490355914045888,Starchy Foods,304.25500000000005,S-0377,1987,High,Tier 3,Supermarket Type1,2277.036
6450,FOOD-65-59,7.31,Regular,Regular,0.1636577862492341,Snack Foods,125.19625000000002,S-1015,2004,Small,Tier 2,Supermarket Type1,1098.57
2553,NCON-48-17,15.1,NA,Regular,0.23630500417892128,Household,164.812,S-1334,1997,Small,Tier 1,Supermarket Type1,1411.496
3675,FOOD-48-10,11.8,High Salt,High Salt,0.2772652989466947,Snack Foods,31.44475,S-1305,2002,,Tier 2,Supermarket Type1,543.2928
4586,FOOD-35-39,17.0,regular,Regular,0.3683850607720134,Vegetables,205.63825000000003,S-1015,2004,Small,Tier 2,Supermarket Type1,2053.3272
8497,FOOD-13-02,13.65,Regular,Regular,0.22183144952869058,Fruits and Vegetables,177.50625,S-1015,2004,Small,Tier 2,Supermarket Type1,2247.075
3560,FOOD-02-13,15.7,regular,Regular,0.2128274629835163,Frozen Foods,216.70749999999998,S-1305,2002,,Tier 2,Supermarket Type1,1977.4260000000002
1310,FOOD-59-26,7.21,r,High Salt,0.3805999763531259,Snack Foods,115.66649999999998,S-1421,1999,Medium,Tier 1,Supermarket Type1,1127.8652
4133,FOOD-13-86,11.395,High Salt,High Salt,0.26406115958239673,Meat,282.452,S-1305,2002,, 2,Supermarket Type1,1406.1696
3853,FOOD-00-42,11.5,High Salt,High Salt,0.35540598334862067,Frozen Foods,115.79475000000001,S-0493,2007,,Tier 2,Supermarket Type1,2010.7160000000001
8306,FOOD-15-25,14.3,Regular,Regular,0.35037376471419773,Dairy,145.46625,S-1421,1999,Medium,1,Supermarket Type1,2093.9410000000003
8250,FOOD-65-67,,High Salt,High Salt,0.38760631573801785,Fruits,276.71175,S-0551,1985,Small,Tier 1,Grocery Store,228.3694
2590,NCON-09-70,20.5,NA,Regular,0.0,Household,36.39875,S-0522,2009,Medium,Tier 3,Supermarket Type2,842.237
6307,NCON-72-15,13.15,NA,Regular,0.3047211233242619,Household,188.4505,S-1305,2002,,Tier 2,Supermarket Type1,3010.7476
122,FOOD-56-62,20.25,r,High Salt,0.4146550144397147,Canned,105.64,S-0290,1998,,3,Grocery Store,186.424
7460,FOOD-59-10,18.6,High Salt,Regular,0.27711310145859214,Snack Foods,191.27949999999998,S-0377,1987,High,Tier 3,Supermarket Type1,3705.8428
6479,FOOD-00-67,17.7,High Salt,Regular,0.41754098601215184,Fruits,135.85425,S-1015,2004,Small,Tier 2,Supermarket Type1,3570.6854
3168,NCON-02-65,11.5,NA,Low Salt,0.13282405279165366,Health and Hygiene,154.82824999999997,S-1334,1997,Small,Tier 1,Supermarket Type1,2885.5772
8082,FOOD-64-61,7.315,Regular,Regular,0.12382597465798523,Snacks,182.5425,S-1305,2002,,Tier 2,Supermarket Type1,612.536
5105,FOOD-72-26,6.935,High Salt,High Salt,0.20318042720695317,Snacks,119.41649999999998,S-1334,1997,Small,1,Supermarket Type1,1230.3984
4589,FOOD-64-36,,Regular,Regular,0.172164467878828,Fruits and Vegetables,41.017250000000004,S-0783,1985,Medium,Tier 3,Supermarket Type3,1543.3244
6135,FOOD-72-55,,regular,Regular,-0.17591096043169113,Snacks,223.32274999999998,S-0783,1985,Medium,3,Supermarket Type3,3715.164
7846,FOOD-38-28,6.76,regular,High Salt,0.17058940471201603,Fruits,90.87,S-0522,2009,Medium,Tier 3,Supermarket Type2,559.2719999999999
2538,FOOD-64-40,7.235,Regular,Regular,0.24108341709872955,Snacks,134.85424999999998,S-1015,2004,Small,Tier 2,Supermarket Type1,1382.2008
5416,FOOD-59-60,,High Salt,High Salt,0.12254342495621706,Meat,300.80100000000004,S-0783,1985,Medium,Tier 3,Supermarket Type3,6759.2016
2260,FOOD-59-16,16.5,regular,Regular,0.2719880015735988,Canned,248.57975,S-1305,2002,,Tier 2,Supermarket Type1,2070.638
2574,FOOD-48-81,12.35,regular,Regular,0.3054159655289815,Snack Foods,138.3905,S-1015,2004,Small,2,Supermarket Type1,2607.2728
690,FOOD-48-30,16.85,High Salt,Regular,0.2106587192593746,Fruits and Vegetables,222.28325,S-0377,1987,High, 3,Supermarket Type1,1659.8394
3765,NCON-72-65,5.51,NA,Regular,0.18565367219637752,Health,110.96575,S-1015,2004,Small,Tier 2,Supermarket Type1,2642.5602
8121,FOOD-38-67,6.36,High Salt,Regular,0.34790035211249787,Fruits,49.3825,S-0522,2009,Medium, 3,Supermarket Type2,1071.938
7034,FOOD-71-40,8.775,Regular,Regular,0.0,Fruits and Vegetables,129.1535,S-1421,1999,Medium,Tier 1,Supermarket Type1,1436.7964
2452,FOOD-24-63,10.1,Regular,Regular,0.16449700301221296,Meat,85.58375,S-1015,2004,Small,2,Supermarket Type1,1761.0410000000002
556,NCON-64-63,,NA,Regular,0.3328102191940626,Others,125.739,S-0783,1985,Medium, 3,Supermarket Type3,1637.868
5139,FOOD-13-05,,regular,Regular,-0.3327697988099281,Baking Goods,34.109249999999996,S-0783,1985,Medium,Tier 3,Supermarket Type3,988.0472
5498,FOOD-07-64,19.7,High Salt,High Salt,0.1345295283571603,Meat,120.74874999999997,S-0522,2009,Medium,Tier 3,Supermarket Type2,309.597
24,FOOD-65-13,13.85,High Salt,High Salt,0.16092384845012875,Frozen Foods,196.27624999999998,S-1334,1997,Small,Tier 1,Supermarket Type1,4078.025
68,BVRG-72-77,17.6,Regular,Regular,0.20420762963219566,Soft Drinks,196.06574999999998,S-1305,2002,,2,Supermarket Type1,2302.3364
3923,NCON-41-15,12.3,NA,Regular,0.22911159289743502,Household,228.81625,S-1015,2004,Small,Tier 2,Supermarket Type1,3415.554
4511,FOOD-65-48,12.5,Regular,Regular,0.1438670323597453,Breads,238.59275,S-1334,1997,Small,Tier 1,Supermarket Type1,5773.1518
6365,FOOD-13-06,11.65,r,High Salt,0.10444952848146323,Meat,128.56799999999998,S-0377,1987,High,Tier 3,Supermarket Type1,1677.816
1992,FOOD-38-35,17.85,Regular,Regular,0.38373897899483705,Breads,107.1795,S-0493,2007,,2,Supermarket Type1,1701.7848
6294,FOOD-63-60,7.825,Regular,Regular,0.2821587372384559,Meat,71.35325,S-1015,2004,Small, 2,Supermarket Type1,1162.4868
6031,NCON-59-34,14.6,NA,Regular,0.24440303598768984,Others,291.56725,S-0522,2009,Medium,Tier 3,Supermarket Type2,5287.7836
6792,NCON-14-28,12.1,NA,Low Salt,0.12458638769945937,Household,197.31574999999998,S-0493,2007,,Tier 2,Supermarket Type1,3124.5994
6194,FOOD-65-78,7.075,Regular,Regular,0.15064734647513708,Frozen Foods,113.5085,S-0493,2007,,Tier 2,Supermarket Type1,2527.3768
2255,FOOD-71-21,10.895,regular,High Salt,0.23306956043207358,Frozen Foods,172.76274999999998,S-0290,1998,,3,Grocery Store,437.4306
1552,FOOD-09-36,6.78,Regular,Regular,0.25863578832017814,Fruits and Vegetables,223.03,S-0522,2009,Medium,Tier 3,Supermarket Type2,1304.968
8170,FOOD-01-14,11.35,High Salt,High Salt,-0.1531482908817464,Dairy,217.45100000000002,S-0493,2007,,Tier 2,Supermarket Type1,1653.8472
5935,FOOD-38-30,,High Salt,High Salt,0.28063971386815517,Fruits and Vegetables,135.476,S-0551,1985,Small,Tier 1,Grocery Store,234.3616
4200,NCON-09-41,16.5,NA,Regular,0.19141994932608253,Household,213.41475,S-1334,1997,Small,1,Supermarket Type1,1263.0226
7575,FOOD-29-14,,High Salt,Regular,0.3943880994654884,Meat,189.69725,S-0783,1985,Medium,Tier 3,Supermarket Type3,641.8312
1588,FOOD-14-32,,regular,Regular,0.2522886878161603,Frozen Foods,83.46199999999999,S-0551,1985,Small,Tier 1,Grocery Store,74.5696
3680,FOOD-48-64,18.85,Regular,Regular,0.19037278429439436,Meat,61.69525,S-0493,2007,,Tier 2,Supermarket Type1,1007.3554
804,FOOD-72-36,16.1,High Salt,High Salt,0.15788714640527265,Fruits and Vegetables,108.92625000000001,S-0377,1987,High,3,Supermarket Type1,3089.312
3301,FOOD-29-83,10.5,High Salt,High Salt,0.2840574994609366,Dairy,48.422,S-0290,1998,,Tier 3,Grocery Store,47.9376
2843,FOOD-24-07,13.85,High Salt,High Salt,0.23798556468828105,Breakfast,282.2875,S-0493,2007,, 2,Supermarket Type1,2796.36
827,FOOD-00-38,,High Salt,High Salt,0.3301572837300428,Frozen Foods,171.55225000000002,S-0551,1985,Small,Tier 1,Grocery Store,147.1418
8049,BVRG-49-60,19.1,Regular,Regular,0.21276847980845282,Dairy,38.517250000000004,S-0377,1987,High,Tier 3,Supermarket Type1,731.0484
7009,FOOD-63-35,4.635,Regular,Regular,0.3753519828108012,Breads,148.87425000000002,S-1334,1997,Small,Tier 1,Supermarket Type1,1927.491
6284,FOOD-38-10,11.6,r,High Salt,0.0990870526355487,Snack Foods,268.9255,S-0493,2007,,Tier 2,Supermarket Type1,5175.9292
6888,FOOD-15-13,16.1,High Salt,High Salt,0.40047354594280005,Frozen Foods,32.06975,S-0522,2009,Medium,Tier 3,Supermarket Type2,203.7348
7301,FOOD-07-05,6.035,regular,High Salt,0.25645924432548733,Baking Goods,221.65500000000003,S-1015,2004,Small, 2,Supermarket Type1,3728.48
124,FOOD-33-44,12.6,Regular,Regular,0.22149043771684593,Breads,68.39925,S-0493,2007,,Tier 2,Supermarket Type1,866.8716
2416,FOOD-04-59,14.5,regular,High Salt,0.311770954387993,Snacks,189.28275,S-1334,1997,Small,1,Supermarket Type1,2705.1454
4249,FOOD-33-86,5.86,High Salt,High Salt,0.38839838825618217,Meat,185.03924999999998,S-1334,1997,Small,Tier 1,Supermarket Type1,2016.7082
6428,BVRG-41-07,17.25,regular,Regular,0.19338172612736707,Soft Drinks,197.06575,S-0493,2007,,Tier 2,Supermarket Type1,1808.9786
7654,FOOD-63-22,15.5,Low Salt,Low Salt,0.3215940126930226,Snack Foods,171.05875,S-1015,2004,Small, 2,Supermarket Type1,1717.764
2319,FOOD-56-16,9.695,regular,High Salt,0.1709486004622442,Canned,209.29625000000001,S-1305,2002,,Tier 2,Supermarket Type1,2999.429
